Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
AG0004_R1_paired	0.00381661781334108	0.0035819390481194604	0.003310205741020743	0.003446072394570101	0.004125405662316896	0.004786211659125141	0.00607694486784405	0.009078362759888978	0.01264177453706989	0.01708831956232163	0.022177143313443073	0.028865488122259236	0.037344802455135134	0.047843589320312865	0.062165169755811184	0.08470668273104572	0.11296077091233285	0.14865664625393712	0.18497627305047254	0.21428641567525697	0.24884595173263022	0.2945650806519895	0.3444713728034608	0.38641093845135605	0.4294559645985847	0.4676344942459546	0.4883109286133752	0.5041146907239574	0.529324130714343	0.5682869814981114	0.5961581727466686	0.609942462324949	0.6445267014102403	0.7064448408868708	0.7821410941848023	0.8782173455151375	1.002572388054678	1.1508646646468235	1.3396019736978215	1.5746636358521713	1.82940125974326	2.0914571556550756	2.3652346383140137	2.651832992462427	2.930544904947998	3.185665425771816	3.4519331879436628	3.702255145594397	3.8839644432027054	4.037394949601809	4.174058275801525	4.236297554641091	4.227972634232702	4.158100119766455	4.009820194688269	3.8114795835341226	3.5839152903529055	3.3217235277875408	3.0389356156954888	2.7565367762931463	2.483574493555505	2.214854955862791	1.9649097193878071	1.7555330305112655	1.5631582005993325	1.366781480164673	1.174733965372654	1.0030911516409573	0.8539280933146999	0.7362058137711599	0.6335276782297218	0.5264832825037655	0.4321856491835309	0.3464723180648241	0.26390862300567053	0.1995819383070286	0.14957683404388505	0.10640829275706604	0.07320742323518635	0.050042158805020664	0.03373816037909761	0.022424173592623727	0.014154834997051386	0.008763399153933645	0.005916375186376626	0.0038042662993820475	0.0020997573730355454	0.001550115001858594	0.0010869332283948707	0.0005311151002384027	0.00029026057803726663	0.0001667454384469404	8.028484073371204e-05	4.323029885661418e-05	2.4703027918065246e-05	1.8527270938548934e-05	1.8527270938548934e-05	3.705454187709787e-05	4.940605583613049e-05	2.4703027918065246e-05	0.0
AG0004_R2_paired	0.008087992906629692	0.0069405228386092265	0.005664937180469971	0.006299944888015278	0.00845005870479149	0.011073643180702362	0.015039656231336204	0.02088284118936275	0.027088091945551094	0.03501454780377014	0.04494629115950068	0.055462910035338736	0.06728296578455926	0.08241174590467376	0.10111105181896844	0.12471217161606898	0.15383897251742346	0.1893604124386201	0.2229712589941322	0.2515354653475737	0.28455029589688097	0.3264218128935307	0.3699588325617247	0.40827653449334017	0.4481149127772352	0.4802886366261974	0.5023467990988237	0.5204723699791083	0.548891750013285	0.5908858123570049	0.6176396897196375	0.6353196411560305	0.6764224646119674	0.7412990853995128	0.8188312983935754	0.9172742037922437	1.038176329163041	1.174106970279077	1.345258258191683	1.5613224158054977	1.7943423932593823	2.0328824815744713	2.2817275195295506	2.5431111745871253	2.8088396192226415	3.0652991794252156	3.314088514949808	3.541114910883353	3.7161208069856198	3.867430889158959	3.9927167958090384	4.04865874674656	4.05592234368199	4.001010887708468	3.875947790780334	3.7155637826807553	3.521880861636388	3.2898133957438214	3.0341002481097656	2.781272486374907	2.5316253334208234	2.2799617524831306	2.046451593640966	1.8355844727915354	1.6402694705339158	1.4467926484823483	1.2512269852875397	1.084097412856054	0.9416830088313975	0.8148597150998929	0.7039338950292154	0.5919942907236848	0.48714560581907695	0.3973588581179998	0.3127468662091121	0.2426175062266962	0.18812381848182133	0.14005819121508056	0.10237549699101041	0.07354948921428268	0.05223773931017442	0.03704768651652485	0.025038242503650457	0.016103572653627024	0.011012370507167288	0.0075086876295708165	0.004567599299887292	0.002941088329683524	0.0019161636087332054	0.0012365939567987546	0.0009190901030261014	0.0004846111452319444	0.00025066093718893674	0.00017824777755657723	7.798340268100254e-05	3.899170134050127e-05	3.342145829185823e-05	2.2280972194572154e-05	1.6710729145929115e-05	1.6710729145929115e-05	1.6710729145929115e-05
Arcadia_R1_paired	0.013139598887913894	0.009227246410051891	0.005191863980055863	0.006545193453530141	0.00858749065895496	0.008931974524930232	0.009079610467491063	0.009374882352612725	0.012745903041085012	0.017125769337056285	0.01783934305943364	0.023105025010769945	0.028321494981252658	0.04123963995532538	0.06414781704268022	0.08609636050339049	0.11028404909294147	0.1403525693944996	0.19163145344395638	0.24852050331071995	0.3010542928719391	0.3628645408240941	0.40144673381333806	0.44367061338575037	0.5092455778732093	0.5415286373131889	0.5546682362011092	0.5584821647172672	0.5480984367571491	0.5475571049677578	0.5624929411568353	0.5952435144149237	0.6246968849557969	0.6053565764803372	0.6039540350260076	0.6766155247563174	0.7475299891663213	0.8692312178172222	1.0674570766954277	1.3305443263388843	1.6466328793620664	2.033168382977318	2.4415540060915304	2.853975011634003	3.2481629782702295	3.6439257282937274	4.027237847161272	4.393793286548275	4.687711842195557	4.869525505458924	4.91452986194987	4.826391204240661	4.680649922943179	4.491577492504181	4.226472551646608	3.851452651552864	3.462456548896673	3.0834012663728436	2.71187541691959	2.375044013967753	2.0887287093610505	1.8209417155457572	1.5834939079267765	1.3884422218132466	1.2156835630264515	1.067407864714603	0.9153674498674668	0.7737599749612892	0.6651737392078555	0.5590481024970629	0.47592906683529157	0.3934989989054745	0.2998978113218881	0.2237914829317884	0.1613906912094158	0.1156973669868384	0.08457078909692876	0.05777486552213805	0.038631404970083966	0.027435679325887634	0.020718243939369843	0.015649409911448007	0.012598267098524183	0.009005792496210646	0.005511741855604329	0.002805082908655775	0.0015501773968887179	0.0009596336266453967	0.0005905437702433211	0.0004429078276824908	0.00014763594256083027	7.381797128041513e-05	0.0002214539138412454	0.0002214539138412454	7.381797128041513e-05	0.0	0.0	0.0	0.0	0.0	0.0
Arcadia_R2_paired	0.012180014733701552	0.010042137751457642	0.007884647218917913	0.009649866745541327	0.012415377337251338	0.015004365976299013	0.019338960591674285	0.02479152757391105	0.029381098343131937	0.036088932544300886	0.044561986272093256	0.057448088816444136	0.07288395289925116	0.09577296609446831	0.12111367307666274	0.13958963745532052	0.16234135579846565	0.1974888379285655	0.2425019358574591	0.27880661745501906	0.31734724378630486	0.3613012099992357	0.40105787644886276	0.44169715266180387	0.5003024409457036	0.5283890449692973	0.5244074942592492	0.5279379333124941	0.52121048556103	0.5382938878686779	0.5697344089928542	0.596683427099289	0.626182206744184	0.634380670767833	0.6671745268624271	0.7482569437853028	0.8321637119507693	0.9503941931338991	1.1441760700567132	1.4085863415948139	1.6813912126595796	1.996325989759613	2.3614518420657435	2.7075133234844295	3.083622763956223	3.443962909990174	3.7628988513497172	4.0623585372669915	4.301506556025041	4.467868689634873	4.560425033481367	4.512567970759374	4.423365544013612	4.280578897859448	4.059789162178529	3.7626438751963325	3.4343718838959836	3.1284397263824584	2.81397567449018	2.5177914514734425	2.2548129691075456	1.9913049208836493	1.7458021118309033	1.5490193617128523	1.3850500812397382	1.2120781811808712	1.0508547977491756	0.9006738431340854	0.7913871408858216	0.6872784159156572	0.5829539418922306	0.4867887047918616	0.3912118742003452	0.3074227873366165	0.23685323337226885	0.17705151852032788	0.12937097775120054	0.0946353801773109	0.06909853769215873	0.047817835621198686	0.03446100786974819	0.025850659289885097	0.01849557792895421	0.012533058639026234	0.00876725698222962	0.0059429057396321585	0.003530439053246827	0.0025105344378644097	0.001863287278102492	0.0010591317159740481	0.0007649284615368125	0.0004707252070995769	0.00017652195266234133	5.8840650887447116e-05	5.8840650887447116e-05	0.00011768130177489423	5.8840650887447116e-05	0.0	0.0	0.0	0.0
B2_R1_paired	0.002204464039680509	0.002939285386240679	0.003674106732800849	0.0033066960595207638	0.0033066960595207638	0.0033066960595207638	0.004041517406080933	0.005511160099201273	0.005388689874774579	0.005511160099201273	0.006245981445761444	0.0051437494259211885	0.008572915709868647	0.016166069624323733	0.01886041456171102	0.01910535501056442	0.019962646581551273	0.025718747129605934	0.031964728575367404	0.04053764428523609	0.05903064817366696	0.0885459722605002	0.11291754692141268	0.131777961483124	0.17856158721412252	0.20036128716207405	0.2384495269587746	0.2754355347356351	0.2854780931386239	0.2797219925905692	0.2978475858057194	0.34867272894279516	0.38810814120819076	0.41603135237747985	0.4568139371115722	0.5333578273782618	0.5939805884694804	0.6918342977864183	0.8531275833563681	1.064266250267958	1.2780992621169285	1.6311809191390845	2.0058173356604705	2.4563852913264372	2.8084871865533234	3.2398273169840714	3.7687762162825953	4.288784789197971	4.742169560025275	5.148280824223896	5.352561158567467	5.35513303328042	5.260463549798689	5.1473010624285624	4.84173785248417	4.38712837941258	3.942071583846269	3.5993998959005986	3.123970484676415	2.7227580294545315	2.3788616392642523	2.091301552310298	1.821377177673801	1.593582560240106	1.4447812375616658	1.3105538715900251	1.157711031505526	0.9902942347142495	0.8517804108876701	0.7393527448639672	0.6354979945501253	0.5148648234898259	0.425094148985057	0.34242674749703833	0.2566975903983525	0.19423777594073835	0.1409632283151259	0.09711888797036908	0.06111264198892079	0.04102752518294281	0.026820979149446197	0.018370533664004245	0.014329016257923311	0.00992008817856229	0.005878570772481358	0.002939285386240679	0.0025718747129605942	0.002204464039680509	0.0011022320198402545	0.0007348213465601698	0.0003674106732800849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B2_R2_paired	0.0037056643726841075	0.0034409740603495286	0.0031762837480149493	0.0034409740603495286	0.0037056643726841075	0.0039703546850186865	0.0039703546850186865	0.0037056643726841075	0.0039703546850186865	0.0034409740603495286	0.0039703546850186865	0.0063525674960298985	0.008205399682371953	0.012793365096171324	0.01455796717840185	0.016410799364743902	0.025057349567673488	0.03538027174872208	0.04437974236809777	0.05020292923945851	0.06723133933298303	0.0982001058761289	0.11514028586554212	0.1371978118934239	0.17734250926416778	0.2029292394565097	0.21528145403212312	0.23380977589554353	0.2647785424386887	0.2863949179460129	0.3087171342862294	0.33624492676902734	0.39059467090172995	0.4485618493030046	0.47353096876656703	0.5300864655020572	0.6322569260632006	0.751191106405533	0.921916357861321	1.093965060878788	1.335362625727948	1.6346391388742962	1.968060702311817	2.310040585848104	2.6316393153345223	3.0166754896770906	3.4591494617962475	3.8565378507144095	4.234515616728028	4.487471325215859	4.698958884771256	4.791600494088445	4.817098994176719	4.670284100935096	4.510764072701458	4.251102876301237	3.967001941062224	3.6549320628198454	3.3745367919534877	3.0750838185990097	2.7493382742192747	2.48641256396694	2.239015352038222	1.9802364566791093	1.7686606670196625	1.5941415210870593	1.4138874183872103	1.2160755249691668	1.0577907181930883	0.9243868007764611	0.7951296982530751	0.683518616551995	0.5742015175578137	0.46382565731429415	0.3574201517557934	0.26433739191813305	0.20963472736898664	0.16569613552144652	0.1191106405505606	0.083642138697727	0.05982001058761488	0.041026998411859764	0.02620434092112333	0.01455796717840185	0.00926416093171027	0.005293806246691582	0.0034409740603495286	0.0039703546850186865	0.0018528321863420538	0.0	0.0005293806246691582	0.0010587612493383163	0.0010587612493383163	0.0005293806246691582	0.0	0.0	0.0	0.0	0.0	0.0	0.0002646903123345791
B71_R1_paired	0.003087065247076214	0.002944282324962641	0.002880276187463453	0.0034169430326489512	0.004409038163886362	0.005115567450896628	0.005575919285986941	0.006686179594145929	0.008590362184746767	0.011322931901058254	0.014296755520251295	0.01696408821180399	0.020413034313202502	0.025625841857607457	0.03256435333997129	0.041861244811728586	0.053262953497401656	0.06682117666189297	0.0836917174419655	0.10517562367101561	0.13300352283604752	0.17007415443343252	0.21201171425528684	0.264383505376732	0.32730523120011623	0.38162551685341645	0.4388408493412778	0.48789416841078365	0.5254288445051548	0.5728549306177027	0.630823566108751	0.6909240983334368	0.7454696363555231	0.7840345650861535	0.8331617373914317	0.9217006888619563	1.0133131658192773	1.1205874522672874	1.2765531769302108	1.4738090147160703	1.7145164036526688	2.0109005160038147	2.3613365805912543	2.731484073754825	3.0958673218820327	3.4520725550561173	3.808448881559148	4.114948425403759	4.3542095218047265	4.542307558374156	4.659662811474907	4.670728487938079	4.607330408747047	4.468288153020046	4.240246593990092	3.934102776565254	3.604397315206244	3.2640557570348636	2.916364571035839	2.5855463875920677	2.2820649792974903	2.000750619661815	1.7471016820764955	1.5361411455420817	1.3433251181014036	1.1695669181009491	1.0047880406591387	0.8579013404219651	0.7273152801634685	0.6100154169851132	0.5070049240035244	0.41050336285093914	0.31957772098438325	0.24398524171063196	0.18149801908977492	0.13041004338007248	0.09221068816565514	0.06281463863189579	0.042298209788886564	0.027941140792914633	0.018106351588712565	0.011681120093601782	0.007099757713371451	0.004076698603794426	0.002535627754775519	0.0015878445648836986	0.0009674773860454162	0.0005834405610502892	0.0003618808543223313	0.0002141743831703593	0.00010339452980638036	3.692661778799299e-05	1.4770647115197195e-05	7.385323557598597e-06	2.2155970672795794e-05	2.954129423039439e-05	1.4770647115197195e-05	0.0	0.0	7.385323557598597e-06	1.4770647115197195e-05
B71_R2_paired	0.0023492717861801175	0.002400342911966642	0.002482056713225081	0.0029774466333543667	0.0038814055597758464	0.004630448737978203	0.005847643902557032	0.0075329910535123345	0.009577538455832856	0.01207661887765345	0.015540943576839345	0.0201833089108344	0.025324468906677847	0.031488753789111326	0.03922602934576979	0.04977902630412523	0.06354099233273401	0.07983268145863527	0.09954783838309321	0.12155268411364606	0.1488808435220152	0.18464254816859987	0.22550455591040258	0.2713408913038075	0.3222758274215559	0.3716735226531569	0.4181278186685557	0.46041300844890987	0.5028854590238632	0.5533216004797743	0.6096479451097517	0.6632300679141911	0.7185264781740454	0.7825185987845336	0.8618558903231018	0.9683511041841086	1.0788758298695176	1.2102886460016848	1.3795434639707205	1.5812284468143927	1.806203565387084	2.073039983396477	2.373666760597335	2.6759312185661868	2.970567352710857	3.2603142777485328	3.5493581236221	3.8089152038363654	4.009183814124342	4.159355054757486	4.259175272478306	4.292880513126521	4.2682403973052985	4.190818272983503	4.044284998877007	3.837232440713233	3.601619206638641	3.33243011210062	3.0530455184850673	2.7714563546070377	2.4897139773514043	2.22120412878687	1.9713063008299971	1.7412666289497714	1.5252153384225264	1.3331266201142227	1.1538652662326865	0.9942628910372212	0.851645069907489	0.7213932707015344	0.6108974853206679	0.505445824796652	0.4086353987557165	0.32363942648006405	0.24639775346966517	0.18521454477740903	0.14068052309155984	0.1021524657982059	0.07112505451203285	0.0497007172445859	0.034687508634207304	0.02402385756998103	0.015750335192564094	0.010040583329630677	0.0068026739547650365	0.004448295056006267	0.002482056713225081	0.0014402057471799852	0.0009039589264214802	0.000510711257865243	0.00033196231761240794	0.0002042845031460972	0.00012086833102810752	6.639246352248158e-05	2.553556289326215e-05	1.5321337735957288e-05	5.10711257865243e-06	0.0	0.0	0.00010724936415170102	0.0005209254830225478
BF0072_R1_paired	0.00619119817992088	0.005184296325390736	0.0043271815236006145	0.005242546845900744	0.0060830186418308636	0.006257770203360888	0.0076141751809510804	0.011758283640091668	0.01789123129950254	0.023283565198143306	0.03266189900025464	0.04610944773513655	0.06306034920354896	0.07510156394326066	0.0893646199652827	0.12080325803482715	0.1568852947393123	0.2029864209715188	0.253389764218536	0.2937074459143917	0.331095958578887	0.37777959001619366	0.4374946950418821	0.47780405523480785	0.514476918647323	0.5452082289678174	0.5479876109464379	0.5513827841418782	0.570597134407251	0.6009789416046853	0.6098163777163466	0.605763805789436	0.6231141393984885	0.6781026307599363	0.7478950758338562	0.8257843432586672	0.9322246872363124	1.0649693019756912	1.2304756737504847	1.443264825173545	1.68938159583126	1.9628511466198886	2.3061963575117375	2.626000036614613	2.869129387720457	3.1530590676920975	3.466571690579892	3.742404548200642	3.969897795301014	4.173466721477633	4.328105210425845	4.373765297002761	4.321431365075984	4.22518486218759	4.095527525035242	3.895786490206423	3.6450013564049777	3.3545476181362166	3.0523605607361537	2.739580230106199	2.436169911775426	2.1507007537617353	1.873836029777666	1.633519346662162	1.4264803537637325	1.246810784002077	1.078025740072863	0.9259835600388115	0.7947534588326928	0.6846017245482672	0.5900444867546638	0.4953707479200403	0.40121294226707693	0.3154182470587648	0.2423055223157744	0.18350578261238604	0.13288608028918886	0.09139506668020297	0.06113808202671868	0.040059715105025685	0.02495618728707354	0.015336529899992178	0.009087081199561291	0.004934651237490701	0.0026545594346703773	0.0015145135332602152	0.0008820793105801252	0.0006157912168200875	0.0004826471699400686	0.00029125260255004137	0.00017475156153002482	0.00012482254395001772	0.00010817953809001537	7.489352637001064e-05	2.4964508790003543e-05	0.0	1.6643005860002363e-05	3.328601172000473e-05	3.328601172000473e-05	3.328601172000473e-05	3.328601172000473e-05
