Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
AG0004_R1	651.0	495.5	356.0	408.5	469.5	467.5	529.5	849.0	1043.5	1165.5	1493.0	2237.5	3130.5	4102.5	5675.5	8236.5	11060.0	14997.5	19255.5	22507.0	26540.0	31761.5	37912.5	43414.0	48496.5	52245.0	53895.0	55255.0	57599.0	62077.5	64997.5	65659.0	69302.0	76756.0	86075.5	98272.0	114147.5	133620.0	157983.5	188574.5	222547.0	257386.5	293330.0	329918.5	366880.0	403250.0	441163.0	475839.5	501699.5	523658.0	541509.5	549493.0	549899.5	542247.0	523479.5	497828.5	468057.5	432873.0	394485.5	356529.0	319965.5	284116.0	250623.5	223133.5	199152.5	174192.0	149348.0	126554.0	106673.5	91362.5	78017.5	64267.0	52146.0	41217.5	30958.0	22707.0	16224.0	11061.0	7121.5	4507.0	2668.0	1552.5	835.5	429.0	242.0	136.5	79.5	57.0	45.0	40.5	40.0	34.0	23.0	17.0	11.5	10.0	9.0	4.0	3.0	2.5	1.5
AG0004_R2	436.0	341.5	239.0	261.5	328.0	379.5	432.0	618.0	895.5	1202.0	1651.5	2351.5	3281.0	4439.0	6019.0	8319.5	11358.5	15308.0	19129.0	22513.0	26687.5	32141.0	38182.0	43164.5	48278.5	52568.0	54814.5	56504.5	59343.0	63979.5	66856.0	67923.5	71644.0	79404.0	89054.5	100935.5	116563.5	135680.5	159438.5	189066.0	222131.5	255939.0	290618.5	325464.5	361176.5	397883.5	434551.0	468631.5	495027.5	516238.0	534651.5	542876.0	542984.0	536152.0	519221.5	495964.0	467120.5	432309.0	395260.5	358873.5	322750.0	287209.5	254114.5	226169.5	201852.5	176505.5	151340.0	128894.0	109484.0	93979.5	80343.0	67011.5	54431.5	43195.0	32941.0	24600.0	18161.0	12735.5	8669.5	5744.5	3626.0	2273.0	1425.5	889.5	560.0	355.0	246.5	202.0	159.0	124.0	105.5	87.0	68.5	51.5	44.5	34.0	21.5	15.5	16.0	13.5	10.0
Arcadia_R1	53.5	26.833333333333332	1.0	2.6666666666666665	4.666666666666666	9.833333333333334	13.166666666666673	15.666666666666677	32.83333333333329	54.83333333333344	49.500000000000064	86.8333333333332	129.33333333333272	218.16666666666828	359.66666666666396	465.4999999999915	592.1666666666645	777.500000000017	1103.33333333336	1503.6666666666083	1909.3333333331864	2442.166666666661	2740.5000000001246	3124.8333333336254	3602.166666667162	3719.166666667214	3855.500000000608	3954.5000000006535	3856.8333333339447	3806.1666666672513	3924.5000000006376	4092.166666667377	4247.666666667244	4061.333333334017	4067.0000000006817	4646.3333333335595	5119.666666666498	5982.499999999118	7494.499999997814	9636.666666666326	12144.333333337318	15198.666666675914	18413.833333337687	21800.999999992626	25026.499999981454	28249.333333303508	31180.999999959877	33777.33333329472	36209.833333311726	37648.33333332165	37801.499999989355	36987.499999983746	35871.666666642705	34419.49999996598	32219.666666623063	29130.666666633846	25835.166666645386	22769.83333332267	19853.333333332754	17206.16666667507	14933.000000008687	12705.166666671586	10871.666666668425	9317.999999999107	8042.333333330679	7110.166666664791	6004.499999999076	4854.500000000049	4108.000000000687	3431.1666666670812	2836.666666666827	2200.166666666558	1589.333333333257	1095.666666666694	720.833333333344	486.8333333333238	335.33333333333184	216.50000000000145	120.4999999999995	71.3333333333334	43.500000000000036	32.999999999999964	22.833333333333318	15.833333333333343	14.000000000000007	9.833333333333334	12.333333333333337	10.666666666666668	8.33333333333333	7.33333333333333	7.33333333333333	7.33333333333333	6.999999999999997	4.0	4.0	1.3333333333333333	0.6666666666666666	0.0	0.0	0.0	0.0
Arcadia_R2	53.0	28.666666666666664	7.33333333333333	8.666666666666664	15.333333333333343	25.33333333333331	32.99999999999996	39.166666666666664	47.16666666666672	72.16666666666673	76.5	99.4999999999997	121.83333333333273	212.00000000000153	365.66666666666356	463.99999999999187	588.8333333333306	768.3333333333497	1092.8333333333621	1477.3333333332796	1949.166666666512	2462.6666666666683	2730.1666666667843	3159.500000000307	3619.166666667173	3753.500000000564	3840.0000000006053	3922.6666666673063	3781.8333333339074	3819.5000000005916	3874.5000000006175	4086.833333334041	4240.5000000005775	4031.833333334009	4141.333333333991	4649.500000000231	5151.83333333314	5911.499999999158	7369.999999997924	9559.66666666618	11954.166666670311	14797.166666675219	18296.83333333806	21457.666666660527	24890.833333315186	28033.999999970947	30894.33333329416	33819.83333329502	35939.33333330962	37324.666666652614	37635.49999998812	36788.66666664892	35736.83333330836	34449.49999996622	32366.999999955904	29194.166666633584	25968.999999978314	22795.499999989293	19860.83333333265	17185.33333334182	14966.833333342118	12862.000000005128	11031.33333333539	9415.66666666595	8049.833333330655	7087.666666664801	6143.166666665618	5123.3333333331575	4359.333333333817	3578.6666666671435	2930.3333333335336	2280.6666666665897	1673.333333333241	1200.8333333333405	858.0000000000255	600.8333333333322	411.33333333332786	286.3333333333344	210.83333333333468	131.66666666666612	88.49999999999982	72.50000000000004	53.33333333333343	35.16666666666664	26.166666666666643	25.83333333333331	22.999999999999986	19.999999999999996	16.00000000000001	18.000000000000004	14.333333333333341	12.000000000000004	8.666666666666664	7.33333333333333	7.9999999999999964	4.999999999999999	3.0	1.9999999999999998	1.9999999999999998	3.3333333333333335	4.5
B2_R1	0.5	0.6666666666666666	1.6666666666666665	2.6666666666666665	1.6666666666666665	1.9999999999999998	2.333333333333333	3.0	4.999999999999999	7.9999999999999964	10.0	13.33333333333334	25.999999999999975	47.33333333333339	66.00000000000014	130.99999999999935	223.66666666666865	378.6666666666626	632.6666666666687	1012.3333333333785	1598.6666666665824	2380.999999999965	3232.000000000352	4368.666666667164	5844.666666665821	6953.6666666648125	7945.333333330577	8851.666666664885	9436.999999999283	10223.333333334047	11462.3333333363	13015.000000005792	14281.666666674762	14966.666666676008	16504.00000001148	19092.3333333354	21981.999999991553	26335.999999975713	32965.66666662042	41745.6666666843	52624.33333343012	66449.33333351077	83568.99999992832	102435.99999965377	121624.33333270787	140797.66666618676	162442.33333348337	185479.66666748718	204953.66666805395	219279.33333513755	227901.66666872182	231205.0000021513	227399.33333537387	218797.00000179018	203719.66666801804	182329.6666673955	162311.00000014622	143093.99999958693	123323.66666601648	105116.99999961475	89832.99999983716	76757.33333336077	65912.66666685192	56614.000000125816	49384.33333340655	43264.66666669535	37063.99999998357	31449.333333290444	26687.333333307768	22337.999999990257	17531.66666667441	13516.000000006703	10059.666666667083	6811.333333331609	4415.666666667121	2760.0000000001373	1587.666666666585	863.6666666666949	453.333333333325	233.66666666666893	144.33333333333306	97.66666666666636	68.33333333333344	46.66666666666672	33.33333333333329	21.99999999999999	15.666666666666677	11.333333333333336	7.9999999999999964	5.666666666666665	6.333333333333331	4.333333333333333	3.666666666666667	3.666666666666667	2.333333333333333	2.333333333333333	3.3333333333333335	1.6666666666666665	1.3333333333333333	3.3333333333333335	3.0
B2_R2	0.0	0.0	0.6666666666666666	0.3333333333333333	0.0	0.3333333333333333	0.6666666666666666	1.3333333333333333	0.6666666666666666	0.6666666666666666	0.3333333333333333	1.3333333333333333	1.6666666666666665	3.0	3.0	6.999999999999997	9.333333333333332	14.333333333333341	24.333333333333314	34.666666666666636	60.66666666666682	100.66666666666632	128.66666666666595	146.66666666666646	210.33333333333493	263.66666666666913	289.000000000001	319.66666666666595	347.99999999999767	352.9999999999974	417.9999999999937	466.9999999999909	501.9999999999889	563.9999999999942	593.6666666666642	660.6666666666719	812.6666666666891	973.3333333333741	1189.0000000000089	1458.6666666666142	1861.9999999998558	2349.999999999951	2924.666666666879	3579.3333333338433	4243.666666667277	4979.999999999941	5748.9999999992415	6595.666666665138	7323.333333331143	7789.999999997385	8116.999999997088	8176.333333330367	8017.999999997178	7742.333333330762	7335.999999997798	6477.333333331912	5732.33333333259	5102.666666666496	4456.0000000004175	3864.333333333973	3261.666666667032	2709.3333333334476	2341.9999999999472	2043.6666666664812	1796.333333333204	1576.6666666665874	1362.3333333333028	1183.3333333333435	1013.3333333333786	851.3333333333602	707.3333333333438	553.3333333333263	434.9999999999927	328.99999999999875	244.3333333333359	170.00000000000045	115.6666666666661	73.33333333333337	50.66666666666675	34.666666666666636	27.333333333333304	16.333333333333343	10.0	7.666666666666663	5.999999999999998	4.999999999999999	3.0	1.3333333333333333	1.3333333333333333	1.6666666666666665	1.6666666666666665	0.6666666666666666	0.6666666666666666	1.0	0.3333333333333333	0.3333333333333333	0.0	0.6666666666666666	0.0	1.0	2.5
B71_R1	0.0	0.25	0.0	1.0	2.25	4.75	7.25	14.75	27.75	30.5	38.0	43.5	44.0	53.25	73.5	119.75	194.25	299.75	543.25	1093.5	1712.5	2741.0	4135.0	5863.0	7969.0	10226.5	12361.0	14595.75	17820.75	21468.75	25481.25	30601.25	35745.5	38925.25	41434.25	43724.25	46985.5	50893.25	57301.25	68171.75	84640.25	108933.25	140883.0	179101.75	221318.25	262793.25	301620.0	334126.5	355895.0	364643.25	362348.25	348718.75	324574.25	293688.0	259687.0	224124.75	190439.25	160573.25	134093.75	110698.0	90953.75	74600.5	62029.0	51297.25	42945.25	36276.75	30299.0	24950.25	20264.0	15722.0	11835.0	8747.75	6258.75	4236.5	2730.75	1761.25	1058.5	613.25	322.25	156.0	69.25	36.25	16.5	10.75	6.0	3.25	2.75	2.25	1.5	0.75	0.25	1.0	0.5	0.25	0.25	0.0	0.25	0.25	0.0	0.5	0.0
B71_R2	0.5	0.5	1.0	0.75	2.5	5.5	11.5	17.75	26.0	39.75	51.25	62.0	82.0	144.0	243.5	416.75	749.75	1392.75	2483.5	4139.75	6375.25	9050.5	11672.75	14577.25	17680.5	21093.25	25116.75	29892.0	34384.75	38649.25	43089.25	47371.25	52218.0	59355.5	69397.75	83921.25	103450.75	128298.5	158358.75	191937.75	226853.75	261143.25	291552.0	315328.5	330699.75	337493.25	335120.25	323035.75	303653.25	279712.0	251463.25	221871.75	192368.75	164922.25	139743.0	117696.75	98791.0	82426.0	68356.75	56577.0	46676.0	38507.0	31497.75	25887.75	21172.5	17090.75	13752.0	10814.5	8408.25	6474.0	4927.5	3666.75	2615.0	1860.75	1313.25	907.25	612.5	412.25	262.75	181.25	109.75	84.5	56.75	42.25	31.75	27.25	19.0	19.5	19.5	10.25	12.0	9.75	5.25	5.25	5.0	5.0	6.25	4.25	0.5	0.0	0.0
BF0072_R1	139.0	166.5	228.5	258.0	321.0	405.0	526.0	896.5	1330.0	1599.0	2173.5	3311.0	4762.5	5842.5	7151.5	9739.5	12450.5	16194.0	20945.0	24445.5	27541.0	31834.0	37507.5	41743.0	45591.0	48275.0	48324.0	48765.5	50470.5	53346.0	54727.0	54877.5	57193.5	63152.0	70294.5	78544.5	89956.0	104158.0	121374.0	143743.0	169103.0	195712.0	225720.5	257021.0	287902.0	320731.0	354244.0	383236.0	405412.5	425555.0	442802.5	449665.0	446196.5	436940.0	423407.0	403268.5	377327.5	346708.0	315015.0	282853.0	251500.5	221705.5	193183.5	168231.5	147263.0	129242.5	112058.5	95670.0	81549.5	70498.0	60690.0	50158.0	40079.0	31442.0	23952.0	18078.0	12936.5	8718.0	5726.0	3657.0	2214.0	1312.5	755.0	409.5	206.0	115.5	67.0	57.0	49.0	32.0	33.0	34.0	27.0	19.5	14.0	11.5	11.5	10.5	11.0	7.5	3.0
